"STATISTIC","Statistic Label","TLIST(M1)","Month","C02431V02938","Meteorological Weather Station","UNIT","VALUE"
"MTM03C1","Total Sunshine Hours","198609","1986M09","001","Belmullet","Number","149.2"
"MTM03C1","Total Sunshine Hours","198609","1986M09","002","Birr","Number","139.3"
"MTM03C1","Total Sunshine Hours","198609","1986M09","003","Valentia Observatory","Number","142.7"
"MTM03C1","Total Sunshine Hours","198609","1986M09","004","Casement","Number","180.7"
"MTM03C1","Total Sunshine Hours","198609","1986M09","005","Claremorris","Number","124.5"
"MTM03C1","Total Sunshine Hours","198609","1986M09","006","Clones","Number","154.2"
"MTM03C1","Total Sunshine Hours","198609","1986M09","007","Cork airport","Number","153.2"
"MTM03C1","Total Sunshine Hours","198609","1986M09","008","Dublin airport","Number","195.4"
"MTM03C1","Total Sunshine Hours","198609","1986M09","009","Galway","Number","140.1"
"MTM03C1","Total Sunshine Hours","198609","1986M09","010","Kilkenny","Number","153.9"
"MTM03C1","Total Sunshine Hours","198609","1986M09","011","Malin head","Number","157.7"
"MTM03C1","Total Sunshine Hours","198609","1986M09","012","Mullingar","Number","164.9"
"MTM03C1","Total Sunshine Hours","198609","1986M09","013","Roches Point","Number","152.5"
"MTM03C1","Total Sunshine Hours","198609","1986M09","014","Rosslare","Number","162.3"
"MTM03C1","Total Sunshine Hours","198609","1986M09","015","Shannon airport","Number","148.7"
"MTM03C1","Total Sunshine Hours","198610","1986M10","001","Belmullet","Number","91.7"
"MTM03C1","Total Sunshine Hours","198610","1986M10","002","Birr","Number","101.4"
"MTM03C1","Total Sunshine Hours","198610","1986M10","003","Valentia Observatory","Number","77"
"MTM03C1","Total Sunshine Hours","198610","1986M10","004","Casement","Number","124.7"
"MTM03C1","Total Sunshine Hours","198610","1986M10","005","Claremorris","Number","72.7"
"MTM03C1","Total Sunshine Hours","198610","1986M10","006","Clones","Number","93.4"
"MTM03C1","Total Sunshine Hours","198610","1986M10","007","Cork airport","Number","106.7"
"MTM03C1","Total Sunshine Hours","198610","1986M10","008","Dublin airport","Number","129.5"
"MTM03C1","Total Sunshine Hours","198610","1986M10","009","Galway","Number","112.4"
"MTM03C1","Total Sunshine Hours","198610","1986M10","010","Kilkenny","Number","109.9"
"MTM03C1","Total Sunshine Hours","198610","1986M10","011","Malin head","Number","84.4"
"MTM03C1","Total Sunshine Hours","198610","1986M10","012","Mullingar","Number","106.8"
"MTM03C1","Total Sunshine Hours","198610","1986M10","013","Roches Point","Number","113.2"
"MTM03C1","Total Sunshine Hours","198610","1986M10","014","Rosslare","Number","123"
"MTM03C1","Total Sunshine Hours","198610","1986M10","015","Shannon airport","Number","91.9"
"MTM03C1","Total Sunshine Hours","198611","1986M11","001","Belmullet","Number","38.7"
"MTM03C1","Total Sunshine Hours","198611","1986M11","002","Birr","Number","62.2"
"MTM03C1","Total Sunshine Hours","198611","1986M11","003","Valentia Observatory","Number","39.1"
"MTM03C1","Total Sunshine Hours","198611","1986M11","004","Casement","Number","78.1"
"MTM03C1","Total Sunshine Hours","198611","1986M11","005","Claremorris","Number","49.8"
"MTM03C1","Total Sunshine Hours","198611","1986M11","006","Clones","Number","67.6"
"MTM03C1","Total Sunshine Hours","198611","1986M11","007","Cork airport","Number","63.8"
"MTM03C1","Total Sunshine Hours","198611","1986M11","008","Dublin airport","Number","87.2"
"MTM03C1","Total Sunshine Hours","198611","1986M11","009","Galway","Number","59.6"
"MTM03C1","Total Sunshine Hours","198611","1986M11","010","Kilkenny","Number","67.4"
"MTM03C1","Total Sunshine Hours","198611","1986M11","011","Malin head","Number","42.2"
"MTM03C1","Total Sunshine Hours","198611","1986M11","012","Mullingar","Number","71.7"
"MTM03C1","Total Sunshine Hours","198611","1986M11","013","Roches Point","Number","73.5"
"MTM03C1","Total Sunshine Hours","198611","1986M11","014","Rosslare","Number","77"
"MTM03C1","Total Sunshine Hours","198611","1986M11","015","Shannon airport","Number","51.3"
"MTM03C1","Total Sunshine Hours","198612","1986M12","001","Belmullet","Number","27.2"
"MTM03C1","Total Sunshine Hours","198612","1986M12","002","Birr","Number","41.6"
"MTM03C1","Total Sunshine Hours","198612","1986M12","003","Valentia Observatory","Number","33.9"
"MTM03C1","Total Sunshine Hours","198612","1986M12","004","Casement","Number","48.6"
"MTM03C1","Total Sunshine Hours","198612","1986M12","005","Claremorris","Number","27.5"
"MTM03C1","Total Sunshine Hours","198612","1986M12","006","Clones","Number","36.5"
"MTM03C1","Total Sunshine Hours","198612","1986M12","007","Cork airport","Number","55.8"
"MTM03C1","Total Sunshine Hours","198612","1986M12","008","Dublin airport","Number","60.5"
"MTM03C1","Total Sunshine Hours","198612","1986M12","009","Galway","Number","43.2"
"MTM03C1","Total Sunshine Hours","198612","1986M12","010","Kilkenny","Number","50.9"
"MTM03C1","Total Sunshine Hours","198612","1986M12","011","Malin head","Number","20.6"
"MTM03C1","Total Sunshine Hours","198612","1986M12","012","Mullingar","Number","50.1"
"MTM03C1","Total Sunshine Hours","198612","1986M12","013","Roches Point","Number","58.4"
"MTM03C1","Total Sunshine Hours","198612","1986M12","014","Rosslare","Number","68.2"
"MTM03C1","Total Sunshine Hours","198612","1986M12","015","Shannon airport","Number","43.1"
"MTM03C1","Total Sunshine Hours","198701","1987M01","001","Belmullet","Number","69.8"
"MTM03C1","Total Sunshine Hours","198701","1987M01","002","Birr","Number","46.9"
"MTM03C1","Total Sunshine Hours","198701","1987M01","003","Valentia Observatory","Number","47.1"
"MTM03C1","Total Sunshine Hours","198701","1987M01","004","Casement","Number","42.1"
"MTM03C1","Total Sunshine Hours","198701","1987M01","005","Claremorris","Number","41.1"
"MTM03C1","Total Sunshine Hours","198701","1987M01","006","Clones","Number","35.9"
"MTM03C1","Total Sunshine Hours","198701","1987M01","007","Cork airport","Number","30.6"
"MTM03C1","Total Sunshine Hours","198701","1987M01","008","Dublin airport","Number","44.4"
"MTM03C1","Total Sunshine Hours","198701","1987M01","009","Galway","Number","66.6"
"MTM03C1","Total Sunshine Hours","198701","1987M01","010","Kilkenny","Number","40.4"
"MTM03C1","Total Sunshine Hours","198701","1987M01","011","Malin head","Number","44.7"
"MTM03C1","Total Sunshine Hours","198701","1987M01","012","Mullingar","Number","44.7"
"MTM03C1","Total Sunshine Hours","198701","1987M01","013","Roches Point","Number","31.7"
"MTM03C1","Total Sunshine Hours","198701","1987M01","014","Rosslare","Number","45"
"MTM03C1","Total Sunshine Hours","198701","1987M01","015","Shannon airport","Number","55.1"
"MTM03C1","Total Sunshine Hours","198702","1987M02","001","Belmullet","Number","64.4"
"MTM03C1","Total Sunshine Hours","198702","1987M02","002","Birr","Number","60.1"
"MTM03C1","Total Sunshine Hours","198702","1987M02","003","Valentia Observatory","Number","63.8"
"MTM03C1","Total Sunshine Hours","198702","1987M02","004","Casement","Number","64.3"
"MTM03C1","Total Sunshine Hours","198702","1987M02","005","Claremorris","Number","52.7"
"MTM03C1","Total Sunshine Hours","198702","1987M02","006","Clones","Number","64.4"
"MTM03C1","Total Sunshine Hours","198702","1987M02","007","Cork airport","Number","67"
"MTM03C1","Total Sunshine Hours","198702","1987M02","008","Dublin airport","Number","68.4"
"MTM03C1","Total Sunshine Hours","198702","1987M02","009","Galway","Number","61.5"
"MTM03C1","Total Sunshine Hours","198702","1987M02","010","Kilkenny","Number","58"
"MTM03C1","Total Sunshine Hours","198702","1987M02","011","Malin head","Number","81.3"
"MTM03C1","Total Sunshine Hours","198702","1987M02","012","Mullingar","Number","72.2"
"MTM03C1","Total Sunshine Hours","198702","1987M02","013","Roches Point","Number","66.3"
"MTM03C1","Total Sunshine Hours","198702","1987M02","014","Rosslare","Number","65.7"
"MTM03C1","Total Sunshine Hours","198702","1987M02","015","Shannon airport","Number","59.4"
"MTM03C1","Total Sunshine Hours","198703","1987M03","001","Belmullet","Number","87.9"
"MTM03C1","Total Sunshine Hours","198703","1987M03","002","Birr","Number","73.6"
"MTM03C1","Total Sunshine Hours","198703","1987M03","003","Valentia Observatory","Number","85.5"
"MTM03C1","Total Sunshine Hours","198703","1987M03","004","Casement","Number","91.3"
"MTM03C1","Total Sunshine Hours","198703","1987M03","005","Claremorris","Number","69.5"
"MTM03C1","Total Sunshine Hours","198703","1987M03","006","Clones","Number","73.4"
"MTM03C1","Total Sunshine Hours","198703","1987M03","007","Cork airport","Number","102.1"
"MTM03C1","Total Sunshine Hours","198703","1987M03","008","Dublin airport","Number","89.3"
"MTM03C1","Total Sunshine Hours","198703","1987M03","009","Galway","Number","88.8"
"MTM03C1","Total Sunshine Hours","198703","1987M03","010","Kilkenny","Number","93.1"
"MTM03C1","Total Sunshine Hours","198703","1987M03","011","Malin head","Number","81.9"
"MTM03C1","Total Sunshine Hours","198703","1987M03","012","Mullingar","Number","85.9"
"MTM03C1","Total Sunshine Hours","198703","1987M03","013","Roches Point","Number","109.8"
"MTM03C1","Total Sunshine Hours","198703","1987M03","014","Rosslare","Number","102"
"MTM03C1","Total Sunshine Hours","198703","1987M03","015","Shannon airport","Number","92.1"
"MTM03C1","Total Sunshine Hours","198704","1987M04","001","Belmullet","Number","79.6"
"MTM03C1","Total Sunshine Hours","198704","1987M04","002","Birr","Number","89.7"
"MTM03C1","Total Sunshine Hours","198704","1987M04","003","Valentia Observatory","Number","88.7"
"MTM03C1","Total Sunshine Hours","198704","1987M04","004","Casement","Number","109.9"
"MTM03C1","Total Sunshine Hours","198704","1987M04","005","Claremorris","Number","75.2"
"MTM03C1","Total Sunshine Hours","198704","1987M04","006","Clones","Number","83"
"MTM03C1","Total Sunshine Hours","198704","1987M04","007","Cork airport","Number","98.6"
"MTM03C1","Total Sunshine Hours","198704","1987M04","008","Dublin airport","Number","115.3"
"MTM03C1","Total Sunshine Hours","198704","1987M04","009","Galway","Number","91.6"
"MTM03C1","Total Sunshine Hours","198704","1987M04","010","Kilkenny","Number","99.5"
"MTM03C1","Total Sunshine Hours","198704","1987M04","011","Malin head","Number","95.4"
"MTM03C1","Total Sunshine Hours","198704","1987M04","012","Mullingar","Number","97"
"MTM03C1","Total Sunshine Hours","198704","1987M04","013","Roches Point","Number","98.7"
"MTM03C1","Total Sunshine Hours","198704","1987M04","014","Rosslare","Number","136.6"
"MTM03C1","Total Sunshine Hours","198704","1987M04","015","Shannon airport","Number","96.2"
"MTM03C1","Total Sunshine Hours","198705","1987M05","001","Belmullet","Number","152.2"
"MTM03C1","Total Sunshine Hours","198705","1987M05","002","Birr","Number","144.3"
"MTM03C1","Total Sunshine Hours","198705","1987M05","003","Valentia Observatory","Number","195.6"
"MTM03C1","Total Sunshine Hours","198705","1987M05","004","Casement","Number","166"
"MTM03C1","Total Sunshine Hours","198705","1987M05","005","Claremorris","Number","124.3"
"MTM03C1","Total Sunshine Hours","198705","1987M05","006","Clones","Number","166.7"
"MTM03C1","Total Sunshine Hours","198705","1987M05","007","Cork airport","Number","202"
"MTM03C1","Total Sunshine Hours","198705","1987M05","008","Dublin airport","Number","189.2"
"MTM03C1","Total Sunshine Hours","198705","1987M05","009","Galway","Number","174.1"
"MTM03C1","Total Sunshine Hours","198705","1987M05","010","Kilkenny","Number","162.5"
"MTM03C1","Total Sunshine Hours","198705","1987M05","011","Malin head","Number","179.3"
"MTM03C1","Total Sunshine Hours","198705","1987M05","012","Mullingar","Number","169.4"
"MTM03C1","Total Sunshine Hours","198705","1987M05","013","Roches Point","Number","201.3"
"MTM03C1","Total Sunshine Hours","198705","1987M05","014","Rosslare","Number","194"
"MTM03C1","Total Sunshine Hours","198705","1987M05","015","Shannon airport","Number","178.6"
"MTM03C1","Total Sunshine Hours","198706","1987M06","001","Belmullet","Number","146.6"
"MTM03C1","Total Sunshine Hours","198706","1987M06","002","Birr","Number","78.6"
"MTM03C1","Total Sunshine Hours","198706","1987M06","003","Valentia Observatory","Number","106.3"
"MTM03C1","Total Sunshine Hours","198706","1987M06","004","Casement","Number","81.2"
"MTM03C1","Total Sunshine Hours","198706","1987M06","005","Claremorris","Number","100.8"
"MTM03C1","Total Sunshine Hours","198706","1987M06","006","Clones","Number","85"
"MTM03C1","Total Sunshine Hours","198706","1987M06","007","Cork airport","Number","110.9"
"MTM03C1","Total Sunshine Hours","198706","1987M06","008","Dublin airport","Number","104.5"
"MTM03C1","Total Sunshine Hours","198706","1987M06","009","Galway","Number","127.9"
"MTM03C1","Total Sunshine Hours","198706","1987M06","010","Kilkenny","Number","87.7"
"MTM03C1","Total Sunshine Hours","198706","1987M06","011","Malin head","Number","174.6"
"MTM03C1","Total Sunshine Hours","198706","1987M06","012","Mullingar","Number","93.5"
"MTM03C1","Total Sunshine Hours","198706","1987M06","013","Roches Point","Number","115.4"
"MTM03C1","Total Sunshine Hours","198706","1987M06","014","Rosslare","Number","126.6"
"MTM03C1","Total Sunshine Hours","198706","1987M06","015","Shannon airport","Number","100.9"
"MTM03C1","Total Sunshine Hours","198707","1987M07","001","Belmullet","Number","77.5"
"MTM03C1","Total Sunshine Hours","198707","1987M07","002","Birr","Number","108.6"
"MTM03C1","Total Sunshine Hours","198707","1987M07","003","Valentia Observatory","Number","146.6"
"MTM03C1","Total Sunshine Hours","198707","1987M07","004","Casement","Number","133.6"
"MTM03C1","Total Sunshine Hours","198707","1987M07","005","Claremorris","Number","70.2"
"MTM03C1","Total Sunshine Hours","198707","1987M07","006","Clones","Number","109"
"MTM03C1","Total Sunshine Hours","198707","1987M07","007","Cork airport","Number","168.1"
"MTM03C1","Total Sunshine Hours","198707","1987M07","008","Dublin airport","Number","163.1"
"MTM03C1","Total Sunshine Hours","198707","1987M07","009","Galway","Number","125.3"
"MTM03C1","Total Sunshine Hours","198707","1987M07","010","Kilkenny","Number","136.4"
"MTM03C1","Total Sunshine Hours","198707","1987M07","011","Malin head","Number","85.5"
"MTM03C1","Total Sunshine Hours","198707","1987M07","012","Mullingar","Number","127.3"
"MTM03C1","Total Sunshine Hours","198707","1987M07","013","Roches Point","Number","177.2"
"MTM03C1","Total Sunshine Hours","198707","1987M07","014","Rosslare","Number","194.6"
"MTM03C1","Total Sunshine Hours","198707","1987M07","015","Shannon airport","Number","125.3"
"MTM03C1","Total Sunshine Hours","198708","1987M08","001","Belmullet","Number","102.1"
"MTM03C1","Total Sunshine Hours","198708","1987M08","002","Birr","Number","112.5"
"MTM03C1","Total Sunshine Hours","198708","1987M08","003","Valentia Observatory","Number","152.2"
"MTM03C1","Total Sunshine Hours","198708","1987M08","004","Casement","Number","129.1"
"MTM03C1","Total Sunshine Hours","198708","1987M08","005","Claremorris","Number","101.8"
"MTM03C1","Total Sunshine Hours","198708","1987M08","006","Clones","Number","110.9"
"MTM03C1","Total Sunshine Hours","198708","1987M08","007","Cork airport","Number","152.3"
"MTM03C1","Total Sunshine Hours","198708","1987M08","008","Dublin airport","Number","127.9"
"MTM03C1","Total Sunshine Hours","198708","1987M08","009","Galway","Number","133.6"
"MTM03C1","Total Sunshine Hours","198708","1987M08","010","Kilkenny","Number","132.9"
"MTM03C1","Total Sunshine Hours","198708","1987M08","011","Malin head","Number","108.3"
"MTM03C1","Total Sunshine Hours","198708","1987M08","012","Mullingar","Number","113.9"
"MTM03C1","Total Sunshine Hours","198708","1987M08","013","Roches Point","Number","155.2"
"MTM03C1","Total Sunshine Hours","198708","1987M08","014","Rosslare","Number","171.4"
"MTM03C1","Total Sunshine Hours","198708","1987M08","015","Shannon airport","Number","138.6"
"MTM03C1","Total Sunshine Hours","198709","1987M09","001","Belmullet","Number","140.6"
"MTM03C1","Total Sunshine Hours","198709","1987M09","002","Birr","Number","129.8"
"MTM03C1","Total Sunshine Hours","198709","1987M09","003","Valentia Observatory","Number","130.9"
